Gene stable ID,UniProtKB Gene Name ID
ENSG00000183765,A0A3B3ITA7
ENSG00000183765,O96017
ENSG00000183963,C9JGQ0
ENSG00000183963,C9JYU8
ENSG00000183963,A0A087X1R1
ENSG00000183963,H7BZZ8
ENSG00000183963,A0A087WVP4
ENSG00000183963,H7C372
ENSG00000183963,C9JBH9
ENSG00000183963,C9JP19
ENSG00000183963,C9JV14
ENSG00000183963,C9JQZ8
ENSG00000183963,B5MCI0
ENSG00000183963,P53814
ENSG00000184076,Q9UDW1
ENSG00000184117,F8WCR5
ENSG00000184117,C9JDV8
ENSG00000184117,Q9BPW8
ENSG00000184459,Q5TI88
ENSG00000184459,Q8NFQ6
ENSG00000184708,B1AKL6
ENSG00000184708,A0A024R1K0
ENSG00000184708,B1AKL4
ENSG00000184708,B1AKL5
ENSG00000184708,B0QYZ7
ENSG00000184708,Q9NRA8
ENSG00000184792,Q6ZN50
ENSG00000184792,H7C368
ENSG00000184792,C9J7J0
ENSG00000184792,C9JS84
ENSG00000184792,A0A0A0MSB4
ENSG00000184792,Q969R2
ENSG00000185133,B4DF95
ENSG00000185133,B5MBZ3
ENSG00000185133,A0A087WVS7
ENSG00000185133,B5MCL8
ENSG00000185133,C9K0M5
ENSG00000185133,C9J0H5
ENSG00000185133,Q15735
ENSG00000185339,B5MBX2
ENSG00000185339,F8WE86
ENSG00000185339,P20062
ENSG00000185340,A0A5E8
ENSG00000185340,A0A384P5D0
ENSG00000185340,C9JFI0
ENSG00000185340,C9JRR6
ENSG00000185666,Q4TT46
ENSG00000185666,A0A024R1I8
ENSG00000185666,A6ZJ82
ENSG00000185666,A0A087WTG8
ENSG00000185666,A0A0A0MR68
ENSG00000185666,O14994
ENSG00000185721,F8WBU4
ENSG00000185721,F8WEE0
ENSG00000185721,Q9Y295
ENSG00000186575,A0A024R1J8
ENSG00000186575,A0A024R1D9
ENSG00000186575,A0A024R1I0
ENSG00000186575,A0A024R1J9
ENSG00000186575,A0A024R1F6
ENSG00000186575,A0A5F9ZHA0
ENSG00000186575,A0A5K1VW66
ENSG00000186575,A0A5F9ZHD8
ENSG00000186575,P35240
ENSG00000186998,B0QYK2
ENSG00000186998,B0QYK5
ENSG00000186998,B0QYK4
ENSG00000186998,B0QYK3
ENSG00000186998,F8WDX7
ENSG00000187860,E7ETG3
ENSG00000187860,A8MUK5
ENSG00000187860,E7EWT0
ENSG00000187860,Q569K6
ENSG00000196431,A0A097PIJ6
ENSG00000196431,P53673
ENSG00000197077,A0A1B0GVJ7
ENSG00000197077,Q9BY89
ENSG00000198089,F8WBU4
ENSG00000198089,E5RJU6
ENSG00000198089,H0Y5I7
ENSG00000198089,H7BZF3
ENSG00000198089,D3YTJ2
ENSG00000198089,X6RJF9
ENSG00000198089,A8K8P3
ENSG00000198125,A0A1K0FU49
ENSG00000198125,Q8WVH6
ENSG00000198125,F2Z2F1
ENSG00000198125,B0QYF8
ENSG00000198125,F2Z337
ENSG00000198125,B0QYF7
ENSG00000198125,P02144
ENSG00000198832,A0A087WWF1
ENSG00000198832,Q8WWX9
ENSG00000205853
ENSG00000205856,Q6IC83
ENSG00000206069,A0A0C4DG04
ENSG00000206069,Q6ICI0
ENSG00000214491,B5MCN3
ENSG00000221963,B3KTP4
ENSG00000221963,Q9BWW8
ENSG00000239282,F2Z3I9
ENSG00000239282,B7WPJ3
ENSG00000239282,F8WD52
ENSG00000239282,F2Z2C1
ENSG00000239282,Q8WTX7
ENSG00000241878,A0A024R1K5
ENSG00000241878,B1AKN0
ENSG00000241878,B1AKM9
ENSG00000241878,F8WCS6
ENSG00000241878,B1AKM6
ENSG00000241878,B1AKM8
ENSG00000241878,Q9UG56
ENSG00000242114,A0A024R1E4
ENSG00000242114,F8WEN7
ENSG00000242114,B5MC22
ENSG00000242114,Q9UDX5
ENSG00000244752,R4UMM2
ENSG00000244752,P43320
ENSG00000248751
ENSG00000249590
ENSG00000100055,B1AHH4
ENSG00000100055,B1AHH6
ENSG00000100055,B1AHH5
ENSG00000100055,Q9UIA0
ENSG00000100060,A9UJP9
ENSG00000100060,A9UJQ1
ENSG00000100060,F8WE05
ENSG00000100060,F8WE21
ENSG00000100060,A0A1B0GX02
ENSG00000100060,O00587
ENSG00000100065,B0QYC4
ENSG00000100065,B0QYC3
ENSG00000100065,Q9BWT7
ENSG00000100079,B0QYC9
ENSG00000100079,P05162
ENSG00000100083,B0QYS5
ENSG00000100083,B0QYS1
ENSG00000100083,B0QYR5
ENSG00000100083,B0QYS3
ENSG00000100083,B0QYR9
ENSG00000100083,B0QYS0
ENSG00000100083,B0QYR6
ENSG00000100083,B0QYS2
ENSG00000100083,Q9UJY5
ENSG00000100092,A0A2X0SFX7
ENSG00000100092,A0A2R8Y5V0
ENSG00000100092,Q9Y3L3
ENSG00000100097,F8WEI7
ENSG00000100097,F8WCQ5
ENSG00000100097,P09382
ENSG00000100101
ENSG00000100106,F6WYE2
ENSG00000100106,F6WMF4
ENSG00000100106,H0Y5T8
ENSG00000100106,F6TR96
ENSG00000100106,H7BXW4
ENSG00000100106,Q9H2D6
ENSG00000100116,F2Z340
ENSG00000100116,C9IZC9
ENSG00000100116,O75600
ENSG00000100124,C9JU48
ENSG00000100124,B5MCX7
ENSG00000100124,F8WB76
ENSG00000100124,C9JX82
ENSG00000100124,D3YTC9
ENSG00000100124,V9GYU2
ENSG00000100124,Q6NXT1
ENSG00000100129,B0QY90
ENSG00000100129,H7C3A0
ENSG00000100129,H7C133
ENSG00000100129,B0QY89
ENSG00000100129,C9K0Q7
ENSG00000100129,C9JHP4
ENSG00000100129,H0Y7E6
ENSG00000100129,Q9Y262
ENSG00000100139,B0QY91
ENSG00000100139,B0QY86
ENSG00000100139,Q8N3F8
ENSG00000100142,U3KQQ7
ENSG00000100142,F8WC47
ENSG00000100142,U3KPV3
ENSG00000100142,B0QYL8
ENSG00000100142,B0QYL9
ENSG00000100142,U3KQS8
ENSG00000100142,U3KQB0
ENSG00000100142,U3KPY1
ENSG00000100142,P61218
ENSG00000100146,A0A024R1N6
ENSG00000100146,A6PVD3
ENSG00000100146,P56693
ENSG00000100151,A0A024R1J5
ENSG00000100151,E7EX80
ENSG00000100151,F6TII1
ENSG00000100151,F6V3V1
ENSG00000100151,F6V107
ENSG00000100151,F6VY12
ENSG00000100151,Q9NRD5
ENSG00000100156,B0QYL4
ENSG00000100156,O95907
ENSG00000100196,A0A024R1R0
ENSG00000100196,O43731
ENSG00000100201,A0A5H1ZRQ2
ENSG00000100201,A0A1X7SBZ2
ENSG00000100206,Q8IYL1
ENSG00000100206,B0QYE1
ENSG00000100206,B0QYE0
ENSG00000100206,Q14565
ENSG00000100211,B0QY54
ENSG00000100211,A0A087WUW0
ENSG00000100211,B0QY53
ENSG00000100211,Q9Y3M2
ENSG00000100216,Q549C5
ENSG00000100216,Q9NS69
ENSG00000100221,A0A024R1P5
ENSG00000100221,B0QY56
ENSG00000100221,B0QY55
ENSG00000100221,B0QY57
ENSG00000100221,B0QY58
ENSG00000100221,Q15040
ENSG00000100226,B0QY59
ENSG00000100226,F5H257
ENSG00000100226,H0YH10
ENSG00000100226,F8WAZ4
ENSG00000100226,F5H7C0
ENSG00000100226,F5H716
ENSG00000100226,O00178
ENSG00000100242,A0A024R1P7
ENSG00000100242,B0QY60
ENSG00000100242,B0QY63
ENSG00000100242,B0QY66
ENSG00000100242,B0QY68
ENSG00000100242,B0QY64
ENSG00000100242,B0QY67
ENSG00000100242,B0QY69
ENSG00000100242,B0QY65
ENSG00000100242,Q9UH99
ENSG00000100246,B0QXZ5
ENSG00000100246,O96015
ENSG00000100298,A0A087WZI3
ENSG00000100298,B7TQM4
ENSG00000100298,B7TQM3
ENSG00000100298,Q6NTF7
ENSG00000100307,A0A024R1Q2
ENSG00000100307,B0QYP3
ENSG00000100307,B0QYP2
ENSG00000100307,O95931
ENSG00000100311,A9UJN9
ENSG00000100311,A9UJP0
ENSG00000100311,P01127
ENSG00000100316,G5E9G0
ENSG00000100316,H7C422
ENSG00000100316,F8WCR1
ENSG00000100316,B5MCW2
ENSG00000100316,P39023
ENSG00000100320,S4R469
ENSG00000100320,B0QYY6
ENSG00000100320,B0QYV1
ENSG00000100320,B0QYY4
ENSG00000100320,B0QYY7
ENSG00000100320,A0A0G2JSB3
ENSG00000100320,A0A0G2JRD1
ENSG00000100320,A0A0G2JRA5
ENSG00000100321,B5MCD7
ENSG00000100321,F8WCE4
ENSG00000100321,A2A283
ENSG00000100321,O43759
ENSG00000100324,A8K6K3
ENSG00000100324,Q15750
ENSG00000100335,B0QY95
ENSG00000100335,A0A024R1L3
ENSG00000100335,B0QY94
ENSG00000100335,Q9NQG6
ENSG00000100336,Q9BRG6
ENSG00000100336,E9PS31
ENSG00000100336,B1AHJ2
ENSG00000100336,F5H1P9
ENSG00000100336,B1AHJ0
ENSG00000100336,Q9BPW4
ENSG00000100342,B1AH95
ENSG00000100342,F8WB77
ENSG00000100342,F8WCH3
ENSG00000100342,B1AH96
ENSG00000100342,B1AH94
ENSG00000100342,O14791
ENSG00000100345,Q5BKV1
ENSG00000100345,B1AH99
ENSG00000100345,A0A024R1N1
ENSG00000100345,P35579
ENSG00000100346,Q9P0X4
ENSG00000100348,F8WDN2
ENSG00000100348,M0QXH0
ENSG00000100348,Q99757
ENSG00000100350,B0QYA2
ENSG00000100350,Q8IWF2
ENSG00000100351,Q6FI14
ENSG00000100351,B1AH86
ENSG00000100351,O75791
ENSG00000100353,B0QYA8
ENSG00000100353,A0A0D9SGB5
ENSG00000100353,B0QYA6
ENSG00000100353,B0QYA5
ENSG00000100353,O15371
ENSG00000100354,B0QYM5
ENSG00000100354,A0A024R1N5
ENSG00000100354,Q9UPQ9
ENSG00000100359,B0QY81
ENSG00000100359,B0QY80
ENSG00000100359,B9A6J5
ENSG00000100359,Q96HU1
ENSG00000100360,B1AH58
ENSG00000100360,B1AH56
ENSG00000100360,F5GZ09
ENSG00000100360,Q9BW83
ENSG00000100362,A0A024R1K9
ENSG00000100362,B8ZZ19
ENSG00000100362,B1AH72
ENSG00000100362,P20472
ENSG00000100365,A0A494BZS1
ENSG00000100365,B0QY04
ENSG00000100365,A0A217FLJ2
ENSG00000100365,A0A0G2JR51
ENSG00000100365,Q15080
ENSG00000100368,Q6NSJ8
ENSG00000100368,B0QY07
ENSG00000100368,P32927
ENSG00000100372,F2Z2I9
ENSG00000100372,F8WA85
ENSG00000100372,F8WCH6
ENSG00000100372,F8WCN9
ENSG00000100372,F8WBA4
ENSG00000100372,B1AHN4
ENSG00000100372,F8WF87
ENSG00000100372,F6RTR7
ENSG00000100372,F8WEC6
ENSG00000100372,F8WE74
ENSG00000100372,B0QYW5
ENSG00000100372,O43808
ENSG00000100379,B0QYB2
ENSG00000100379,A0A087WX35
ENSG00000100379,Q8N5Z5
ENSG00000100380,Q3KNR6
ENSG00000100380,F8WAQ7
ENSG00000100380,F6VDH7
ENSG00000100380,P50502
ENSG00000100385,B0QYC1
ENSG00000100385,B0QYC2
ENSG00000100385,B0QYC0
ENSG00000100385,H7C1H9
ENSG00000100385,P14784
ENSG00000100387,P62877
ENSG00000100393,Q09472
ENSG00000100395,A0A0S2Z5X6
ENSG00000100395,H7C228
ENSG00000100395,F8WBL1
ENSG00000100395,Q969R5
ENSG00000100399,B0QYT2
ENSG00000100399,Q6NUI6
ENSG00000100401,A0A024R1U0
ENSG00000100401,B0QYT4
ENSG00000100401,B0QYT6
ENSG00000100401,B0QYT5
ENSG00000100401,P46060
ENSG00000128268,B0QY93
ENSG00000128268,B0QY92
ENSG00000128268,Q09327
ENSG00000128272,P18848
ENSG00000128283,B0QYC6
ENSG00000128283,B0QYC7
ENSG00000128283,B0QYC8
ENSG00000128283,Q00587
ENSG00000128284,A0A024R1G6
ENSG00000128284,F2Z2M3
ENSG00000128284,H0YCT0
ENSG00000128284,H7BYQ5
ENSG00000128284,O95236
ENSG00000128285,A6ZJ87
ENSG00000128285,Q99705
ENSG00000128298,B0QYF0
ENSG00000128298,Q6UXY1
ENSG00000128309,B1AH49
ENSG00000128309,P25325
ENSG00000128310,O60755
ENSG00000128311,B1AH48
ENSG00000128311,Q16762
ENSG00000128335,A0A024R1M8
ENSG00000128335,E9PM95
ENSG00000128335,B0QYK8
ENSG00000128335,J3KQL8
ENSG00000128340,A0A024R1P2
ENSG00000128340,B1AH80
ENSG00000128340,B1AH79
ENSG00000128340,B1AH78
ENSG00000128340,B1AH77
ENSG00000128340,P15153
ENSG00000128346,A0A087X0J6
ENSG00000128346,A0A024R1K6
ENSG00000128346,B0QYM1
ENSG00000128346,B0QYM2
ENSG00000128346,Q9BZE7
ENSG00000128383,A0A0K0MJ49
ENSG00000128383,P31941
ENSG00000128394,Q8IUX4
ENSG00000133466,A0A024R1J0
ENSG00000133466,F8WC87
ENSG00000133466,Q9BXI9
ENSG00000133477,Q8NEG4
ENSG00000166862,Q9Y698
ENSG00000166897,Q5R3F8
ENSG00000168135,A0A024R1L8
ENSG00000168135,P48050
ENSG00000172404,Q7Z6W7
ENSG00000176177,Q8IYW4
ENSG00000179750,B0QYD3
ENSG00000179750,Q9UH17
ENSG00000183741,B0QXZ6
ENSG00000183741,O95503
ENSG00000184381,A0A590UJZ2
ENSG00000184381,H0Y6T3
ENSG00000184381,M0R3D9
ENSG00000184381,E7EX67
ENSG00000184381,F8WEQ9
ENSG00000184381,A0A590UK51
ENSG00000184381,B0QYE9
ENSG00000184381,M0R1Q9
ENSG00000184381,A0A590UJC7
ENSG00000184381,F8WEN3
ENSG00000184381,A0A590UJH4
ENSG00000184381,A0A590UK67
ENSG00000184381,O60733
ENSG00000184949,A0A0A0MRD0
ENSG00000184949,A0A2R8YCE3
ENSG00000184949,F5H4B4
ENSG00000185022,B0QY71
ENSG00000185022,B0QY70
ENSG00000185022,Q9ULX9
ENSG00000185264,O43247
ENSG00000187045,B0QYB3
ENSG00000187045,B0QYB6
ENSG00000187051,A0A024R1T1
ENSG00000187051,F8WFE7
ENSG00000187051,Q86WX3
ENSG00000189060,P07305
ENSG00000196236,A0A087X0Z2
ENSG00000196236,F2Z316
ENSG00000196236,Q9NQH7
ENSG00000196588,B0QY84
ENSG00000196588,W0Z7M9
ENSG00000196588,Q29R68
ENSG00000196588,A0A494C1G6
ENSG00000196588,A0A494BZX7
ENSG00000196588,A0A087X287
ENSG00000196588,E7ER32
ENSG00000196588,B0QY74
ENSG00000196588,A0A494C0Z8
ENSG00000196588,B0QY83
ENSG00000196588,A0A087WU73
ENSG00000196588,A0A499FIJ6
ENSG00000196588,Q969V6
ENSG00000198792,F2Z397
ENSG00000198792,A0A024R1S0
ENSG00000198792,F8WCD4
ENSG00000198792,Q9Y519
ENSG00000213923,Q5U045
ENSG00000213923,B0QY34
ENSG00000213923,B0QY36
ENSG00000213923,B0QY35
ENSG00000213923,P49674
ENSG00000221890,A0A1X7SBT7
ENSG00000239713,Q9HC16
ENSG00000239900,B4DEP1
ENSG00000239900,X5D8S6
ENSG00000239900,A0A0A6YY92
ENSG00000239900,A0A096LPA2
ENSG00000239900,A0A096LNY4
ENSG00000239900,A0A096LP72
ENSG00000239900,A0A096LNY5
ENSG00000239900,A0A1B0GTJ7
ENSG00000239900,A0A1B0GWF8
ENSG00000239900,A0A1B0GWJ0
ENSG00000239900,A0A1B0GTG9
ENSG00000239900,P30566
ENSG00000241360,A0A024R1I3
ENSG00000241360,B1AHD3
ENSG00000241360,Q96GD0
ENSG00000243811,B2CML4
ENSG00000243811,Q6ICH2
ENSG00000243811,Q96AK3
ENSG00000244509,F8WB92
ENSG00000244509,Q9NRW3
ENSG00000273899,A0A024R1M6
ENSG00000273899,Q9UGY1
ENSG00000278195,P32745
ENSG00000008735,Q13387
ENSG00000025708,E5KRG5
ENSG00000025708,A0A494C1N7
ENSG00000025708,A0A494C1L9
ENSG00000025708,C9JGI3
ENSG00000025708,A0A494BZZ4
ENSG00000025708,A0A494C0L3
ENSG00000025708,P19971
ENSG00000025770,E5RJN3
ENSG00000025770,F8WAR3
ENSG00000025770,E5RJL4
ENSG00000025770,A0A0A6YYG7
ENSG00000025770,Q6IBW4
ENSG00000054611,F8WBF7
ENSG00000054611,F8WDP1
ENSG00000054611,B0QYI1
ENSG00000054611,A0A0A0MRY0
ENSG00000054611,Q8WUA7
ENSG00000056487,B1AHC5
ENSG00000056487,B1AHC6
ENSG00000056487,B0QYW2
ENSG00000056487,A0A0S2Z665
ENSG00000056487,A0A0S2Z6R3
ENSG00000056487,Q96EK2
ENSG00000073146,F2Z2H1
ENSG00000073146,Q9BXT6
ENSG00000073150,F8W8Y4
ENSG00000073150,Q96RD6
ENSG00000073169,A0A087X0Q9
ENSG00000073169,Q9BVL4
ENSG00000075218
ENSG00000075234,F8WBU8
ENSG00000075234,A9UJP8
ENSG00000075234,Q5R3I4
ENSG00000075240,X6RIP6
ENSG00000075240,X6RHZ2
ENSG00000075240,Q6IC98
ENSG00000075275,Q9NYQ6
ENSG00000077935
ENSG00000077942,B1AHM9
ENSG00000077942,B1AHM8
ENSG00000077942,B1AHL2
ENSG00000077942,B1AHN3
ENSG00000077942,B1AHM7
ENSG00000077942,B1AHM5
ENSG00000077942,B1AHM6
ENSG00000077942,A0A0U1RRA4
ENSG00000077942,P23142
ENSG00000079974,F2Z3J7
ENSG00000079974,F2Z3A9
ENSG00000079974,F2Z2T3
ENSG00000079974,A8MXF6
ENSG00000079974,C9JFZ0
ENSG00000079974,Q9UNT1
ENSG00000093000,F2Z3L9
ENSG00000093000,X6RKQ2
ENSG00000093000,B1AHA5
ENSG00000093000,B0QY21
ENSG00000093000,Q9UKX7
ENSG00000100138,A0A3B3IRU2
ENSG00000100138,Q6FHM6
ENSG00000100138,B1AHD1
ENSG00000100138,A0A3B3ISK4
ENSG00000100138,A0A3B3IUA2
ENSG00000100138,A0A3B3ISH1
ENSG00000100138,A0A3B3ISH9
ENSG00000100138,P55769
ENSG00000100147,B0QY51
ENSG00000100147,Q9H6E4
ENSG00000100162,A0A024R1Q3
ENSG00000100162,B1AHQ7
ENSG00000100162,B1AHQ8
ENSG00000100162,B1AHQ6
ENSG00000100162,Q9NSP4
ENSG00000100167,B1AHR1
ENSG00000100167,B1AHR2
ENSG00000100167,A0A2R8Y4H2
ENSG00000100167,Q9UH03
ENSG00000100197,Q38LG0
ENSG00000100197,C1ID54
ENSG00000100197,C1ID52
ENSG00000100197,H7BY38
ENSG00000100197,Q6NWU0
ENSG00000100197,A0A0G2JSD7
ENSG00000100197,A0A0G2JLK7
ENSG00000100197,E7ENE7
ENSG00000100197,A0A1B0GUD8
ENSG00000100197,A0A1B0GU72
ENSG00000100197,A0A1B0GV74
ENSG00000100197,P10635
ENSG00000100207,W5ZR30
ENSG00000100207,A9JX13
ENSG00000100207,I3L1M7
ENSG00000100207,Q9UGU0
ENSG00000100227,Q8WUT1
ENSG00000100227,Q6R954
ENSG00000100227,F8WCX5
ENSG00000100227,F8WEE2
ENSG00000100227,F6VRR5
ENSG00000100227,Q9BY77
ENSG00000100239,O75170
ENSG00000100241,O95248
ENSG00000100243,B1AHF3
ENSG00000100243,P00387
ENSG00000100253,A6PVH2
ENSG00000100253,A6PVH4
ENSG00000100253,Q9UGB7
ENSG00000100258,Q9BU23
ENSG00000100266,B0QYG7
ENSG00000100266,B0QYG9
ENSG00000100266,Q6FIA3
ENSG00000100266,B0QYG8
ENSG00000100266,A0A0U1RR22
ENSG00000100266,Q9UNF0
ENSG00000100271,A0A024R4U6
ENSG00000100271,O95922
ENSG00000100288,Q9Y259
ENSG00000100290,A0A024R4X6
ENSG00000100290,Q13323
ENSG00000100294,V9GYY6
ENSG00000100294,Q8IVS2
ENSG00000100299,A0A0C4DFZ2
ENSG00000100300,B1AH87
ENSG00000100300,J3QLD3
ENSG00000100300,P30536
ENSG00000100304,V9GY16
ENSG00000100304,A0A024R4U3
ENSG00000100304,Q14166
ENSG00000100312,E9PLV5
ENSG00000100312,P10323
ENSG00000100341,B1AHL9
ENSG00000100341,Q7Z6Z6
ENSG00000100344,F8W8E5
ENSG00000100344,Q9NST1
ENSG00000100347,Q9Y512
ENSG00000100364,B0QY20
ENSG00000100364,B0QY16
ENSG00000100364,V9GZ62
ENSG00000100364,V9GYW7
ENSG00000100364,H7C1U5
ENSG00000100364,F8WD08
ENSG00000100364,B0QY18
ENSG00000100364,Q6ICG6
ENSG00000100373,O75631
ENSG00000100376,A0A024R4V3
ENSG00000100376,B0QY27
ENSG00000100376,B0QY29
ENSG00000100376,B0QY28
ENSG00000100376,Q9NWS6
ENSG00000100403,Q9UGR2
ENSG00000100410,A0A024R1U2
ENSG00000100410,Q7RTV0
ENSG00000100412,A2A274
ENSG00000100412,Q99798
ENSG00000100413,A0A024R1P3
ENSG00000100413,F8WDV1
ENSG00000100413,E7ERZ2
ENSG00000100413,F8WDS5
ENSG00000100413,Q9Y535
ENSG00000100416,B4DZN5
ENSG00000100416,Q2PPL5
ENSG00000100416,A0A2R8Y4R7
ENSG00000100416,A0A2R8Y6L6
ENSG00000100416,A0A2R8YDK3
ENSG00000100416,A0A2R8YFQ3
ENSG00000100416,O75648
ENSG00000100417,F8WFD5
ENSG00000100417,A0A024R1U5
ENSG00000100417,Q92871
ENSG00000100418,Q6ICB0
ENSG00000100422,A0A024R4U8
ENSG00000100422,F8WFD8
ENSG00000100422,Q8TCT0
ENSG00000100425,A0A024R4W4
ENSG00000100425,A0A024R4V5
ENSG00000100425,J3KQ61
ENSG00000100425,O95696
ENSG00000100426,O75132
ENSG00000100427,A6PVC3
ENSG00000100427,A0A024R4V4
ENSG00000100427,Q15049
ENSG00000100429,Q08AP5
ENSG00000100429,C9J8B8
ENSG00000100429,Q969S8
ENSG00000128159,H7C2H5
ENSG00000128159,E7EQL8
ENSG00000128159,Q96RT7
ENSG00000128165,Q7Z4H4
ENSG00000128274,A0A0S2Z5J1
ENSG00000128274,Q9NPC4
ENSG00000128408,Q9H4K1
ENSG00000130487,A0A3B3ISF6
ENSG00000130487,Q96G42
ENSG00000130540,A0A024R4X9
ENSG00000130540,F8WE22
ENSG00000130540,Q9BR01
ENSG00000130638,B1AHE3
ENSG00000130638,B1AHE4
ENSG00000130638,A0A1W2PQD2
ENSG00000130638,Q9UBB4
ENSG00000130943,Q9NTG1
ENSG00000138944,Q3SXP7
ENSG00000138964,A0A024R4U4
ENSG00000138964,B0QYN0
ENSG00000138964,U3KQ67
ENSG00000138964,B0QYM9
ENSG00000138964,Q9HBI0
ENSG00000159307,B1AH90
ENSG00000159307,A0A087X285
ENSG00000159307,Q8IWY4
ENSG00000159958,Q5H8V1
ENSG00000159958,Q96RJ3
ENSG00000167074,Q10587
ENSG00000167077,F5GZT0
ENSG00000167077,Q5TIA1
ENSG00000172346,H7C4E7
ENSG00000172346,Q9Y534
ENSG00000177096,B1AHR3
ENSG00000177096,Q6ICB4
ENSG00000182257
ENSG00000183066,F8WCF8
ENSG00000183066,F5H7L2
ENSG00000183066,F8WDR4
ENSG00000183066,Q6ICG8
ENSG00000183172,F8WDX6
ENSG00000183172,Q9H4I9
ENSG00000183569,A6ND93
ENSG00000183569,B4DGG4
ENSG00000183569,A0A0A0MSL7
ENSG00000183569,F2Z3M3
ENSG00000183569,Q9H4I8
ENSG00000183864,B0QXZ4
ENSG00000183864,Q14106
ENSG00000184208
ENSG00000184983,A0A2Y9D025
ENSG00000184983,R4GN43
ENSG00000184983,P56556
ENSG00000186654,G3V0G2
ENSG00000186654,E9PH80
ENSG00000186654,B1AHG3
ENSG00000186654,F8WEZ7
ENSG00000186654,B1AHG4
ENSG00000186654,P85299
ENSG00000186732,B1AH63
ENSG00000186732,B1AH62
ENSG00000186732,O15442
ENSG00000186951,B0QYX2
ENSG00000186951,F1D8S4
ENSG00000186951,B0QYX1
ENSG00000186951,Q07869
ENSG00000186976,B0QYI5
ENSG00000186976,Q5THR3
ENSG00000188064,A8K0G1
ENSG00000188064,B8A598
ENSG00000188064,B8A597
ENSG00000188064,B8A595
ENSG00000188064,P56706
ENSG00000188636,Q6ICC9
ENSG00000188677,A0A087WZB5
ENSG00000188677,B0QYP8
ENSG00000188677,Q9HBI1
ENSG00000189306,F8WAT7
ENSG00000189306,Q9Y3A4
ENSG00000196419,B1AHC9
ENSG00000196419,A0A024R1N4
ENSG00000196419,P12956
ENSG00000198911,A0A024R1Q0
ENSG00000198911,G3V0I8
ENSG00000198911,A0A087X1T2
ENSG00000198911,Q12772
ENSG00000198951,A0A024R1Q5
ENSG00000198951,P17050
ENSG00000205643,F6RAJ7
ENSG00000205643,H9KV78
ENSG00000205643,F6UL18
ENSG00000205643,Q6NVV7
ENSG00000219438,B1B1J6
ENSG00000219438,Q7Z5A7
ENSG00000234965,B8ZZ34
ENSG00000235568,F8WE95
ENSG00000235568,Q8NET5
ENSG00000241484,B1AHC2
ENSG00000241484,F8WCV8
ENSG00000241484,B1AHF8
ENSG00000241484,F8W6F4
ENSG00000241484,P85298
ENSG00000242247,A0A024R4U0
ENSG00000242247,B0QYV8
ENSG00000242247,B0QYV9
ENSG00000242247,Q9NP61
ENSG00000248405,B1AHC4
ENSG00000248405,B1AHC3
ENSG00000249222,Q7Z4Y8
ENSG00000278881
ENSG00000280080
ENSG00000002586,A0A096LP69
ENSG00000002586,A8MQT7
ENSG00000002586,A6NJT9
ENSG00000002586,P14209
ENSG00000004961,A0A024RBY9
ENSG00000004961,P53701
ENSG00000005302,A6NLU8
ENSG00000005302,C9JKR8
ENSG00000005302,A0A3F2YNX2
ENSG00000005302,F8WC61
ENSG00000005302,H7BYE4
ENSG00000005302,A0A3B3IRI6
ENSG00000005302,A0A3B3IS16
ENSG00000005302,A0A3B3IU80
ENSG00000005302,A0A3B3ITH5
ENSG00000005302,A0A3B3IU53
ENSG00000005302,A0A3B3IT59
ENSG00000005302,A0A3B3ITF3
ENSG00000005302,A0A3B3IU64
ENSG00000005302,A0A3B3IS72
ENSG00000005302,Q8N5Y2
ENSG00000006756,H0YMY1
ENSG00000006756,H7C327
ENSG00000006756,P51689
ENSG00000006757,C9IZF6
ENSG00000006757,A0A024RBU8
ENSG00000006757,P41247
ENSG00000011201,P23352
ENSG00000046647,A0A024RBX2
ENSG00000046647,H7BYE2
ENSG00000046647,Q9NWZ8
ENSG00000046651,E9KL37
ENSG00000046651,A0A0A0MS89
ENSG00000046651,A6NF31
ENSG00000046651,O75665
ENSG00000046653,B7Z613
ENSG00000046653,B7Z248
ENSG00000046653,A0A024RBV7
ENSG00000046653,C9J028
ENSG00000046653,C9J8H8
ENSG00000046653,C9JZE8
ENSG00000046653,A0A024RBX1
ENSG00000046653,Q13491
ENSG00000047230,A0A024RC00
ENSG00000047230,Q9NRF8
ENSG00000047634,A0A024RBY0
ENSG00000047634,A0A024RBZ7
ENSG00000047634,Q5H966
ENSG00000047634,Q9UN30
ENSG00000047644,Q9ULE0
ENSG00000047648,B4DN07
ENSG00000047648,H7BYE6
ENSG00000047648,O43182
ENSG00000056998,E5RIC9
ENSG00000056998,A0A1W2PQ75
ENSG00000056998,O15488
ENSG00000062096,P54793
ENSG00000073464,G3XAG5
ENSG00000073464,E9PFB5
ENSG00000073464,P51793
ENSG00000086712,Q9NUQ3
ENSG00000087842,A0A024RBX6
ENSG00000087842,O00625
ENSG00000101825,Q9NR99
ENSG00000101846,P08842
ENSG00000101849,A0A024RBV9
ENSG00000101849,C9J5F9
ENSG00000101849,C9JCW3
ENSG00000101849,C9JYQ8
ENSG00000101849,C9JP56
ENSG00000101849,A0A2R8YFW3
ENSG00000101849,A0A2R8Y757
ENSG00000101849,O60907
ENSG00000101850,H7BZN6
ENSG00000101850,C9J9N1
ENSG00000101850,P51810
ENSG00000101871,A0A024RBV4
ENSG00000101871,A0A087X0X0
